Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95
24;-0,015554;0,002784;-0,020127;-0,011090;0,012221;0,002288;0,008290;0,015900;0,022462;0,003682;0,016310;0,028237;4,347432;0,001077;4,345350;4,348968;8208,116972;21,444339;8174,134649;8249,729854;-1770646974,209019;3753609,583425;-1777297253,519918;-1765605329,836165;0,016717;0,005205;0,007765;0,026881;0,040184;0,000022;0,040154;0,040227;0,982164;0,002583;0,977602;0,986717;0,007448;0,002393;0,003503;0,011912;0,015014;0,001808;0,011007;0,017927;0,083482;0,016950;0,053872;0,110738;0,035234;0,004524;0,026925;0,043206;0,031585;0,007026;0,020463;0,044484;0,002168;0,002072;0,000000;0,006667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
25;-0,016634;0,002986;-0,021478;-0,011968;0,013160;0,002402;0,009290;0,016940;0,024000;0,003785;0,017728;0,029845;4,348410;0,001093;4,346376;4,349780;8197,430034;23,464574;8159,911655;8242,661485;-1845154558,249213;3925162,341350;-1851909448,986927;-1840192209,177864;0,016602;0,004338;0,010835;0,025832;0,040183;0,000024;0,040148;0,040228;0,980597;0,002847;0,975514;0,985519;0,008147;0,002499;0,003806;0,013320;0,015853;0,001817;0,012010;0,018528;0,088770;0,017438;0,057432;0,120805;0,038269;0,004851;0,028160;0,047530;0,033533;0,007199;0,021807;0,047460;0,002501;0,002309;0,000000;0,006678;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
26;-0,017794;0,003206;-0,023344;-0,012725;0,014161;0,002499;0,010250;0,018810;0,025694;0,004063;0,018433;0,032649;4,349413;0,001175;4,347345;4,350989;8185,815942;25,529896;8143,941076;8233,314307;-1919681466,333460;4097684,686911;-1926563620,872636;-1914422405,736093;0,015975;0,004132;0,011247;0,022931;0,040183;0,000025;0,040144;0,040226;0,978923;0,003128;0,973347;0,984228;0,008949;0,002689;0,004305;0,014323;0,016746;0,001972;0,013010;0,019722;0,094740;0,018703;0,063758;0,124579;0,041635;0,005200;0,031935;0,051972;0,035666;0,007486;0,023142;0,050312;0,002834;0,002795;0,000000;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
27;-0,019013;0,003434;-0,025219;-0,013600;0,015236;0,002691;0,010780;0,020140;0,027342;0,004214;0,019535;0,034051;4,350363;0,001205;4,348280;4,351927;8173,208881;27,748796;8126,770390;8222,604412;-1994231756,557049;4280125,851180;-2001216125,707885;-1988621264,713100;0,015880;0,003790;0,010596;0,023918;0,040181;0,000025;0,040145;0,040222;0,977141;0,003428;0,971134;0,982850;0,009674;0,002807;0,004806;0,015226;0,017669;0,002004;0,013812;0,020735;0,098700;0,018103;0,070470;0,124579;0,045110;0,005060;0,034440;0,054443;0,037762;0,007757;0,024477;0,052362;0,003391;0,002775;0,000000;0,008347;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
28;-0,020299;0,003673;-0,027120;-0,014607;0,016281;0,002803;0,011300;0,021370;0,029011;0,004403;0,020639;0,035958;4,351317;0,001266;4,349197;4,352998;8159,650873;30,052176;8108,514413;8210,428379;-2068774537,221111;4454793,730225;-2075902769,956426;-2062875114,049917;0,015949;0,003388;0,011699;0,024244;0,040179;0,000028;0,040143;0,040243;0,975245;0,003745;0,968820;0,981508;0,010466;0,002988;0,005207;0,016127;0,018545;0,002062;0,015214;0,021343;0,102648;0,018111;0,073826;0,127946;0,048691;0,005410;0,036967;0,057608;0,039882;0,008057;0,026257;0,055271;0,003835;0,002990;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
29;-0,021657;0,003944;-0,028911;-0,015484;0,017368;0,002933;0,012050;0,022410;0,030763;0,004678;0,022436;0,038573;4,352243;0,001327;4,350428;4,354001;8145,107443;32,422052;8089,365346;8196,654564;-2143293311,840067;4625369,455091;-2150771866,323680;-2137078144,910385;0,015902;0,004064;0,011583;0,024457;0,040176;0,000027;0,040133;0,040226;0,973228;0,004086;0,966378;0,980087;0,011278;0,003209;0,006010;0,017029;0,019485;0,002184;0,015814;0,022946;0,107928;0,020293;0,077181;0,137584;0,052613;0,005636;0,041431;0,061481;0,041972;0,008575;0,027821;0,058142;0,004336;0,003241;0,000000;0,010017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
30;-0,017806;0,004225;-0,025545;-0,010735;0,055369;0,002279;0,052040;0,059380;0,042707;0,006646;0,030267;0,053412;4,356993;0,002043;4,353915;4,360823;8183,828841;32,985396;8127,147215;8232,703451;-1942997042,974412;4811258,470712;-1951032359,967860;-1936316738,514374;0,018854;0,004074;0,012408;0,026432;0,040385;0,000064;0,040287;0,040501;0,972515;0,004434;0,965327;0,980103;0,016961;0,004509;0,009621;0,026355;0,025746;0,002807;0,021347;0,030893;0,138856;0,020702;0,108108;0,184564;0,078421;0,008001;0,065327;0,089824;0,056871;0,011897;0,035181;0,077711;0,008008;0,004673;0,001667;0,016694;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
31;-0,017414;0,005176;-0,026665;-0,008415;0,053431;0,002307;0,049900;0,057300;0,054294;0,008320;0,039406;0,068440;4,361299;0,002784;4,358283;4,366722;8212,357089;34,512162;8155,712512;8266,074677;-1742843986,506355;5002186,303127;-1751914611,875737;-1734762219,800010;0,019270;0,002844;0,014838;0,023794;0,040507;0,000088;0,040368;0,040677;0,971180;0,004943;0,963399;0,979867;0,021752;0,005986;0,011631;0,034119;0,032542;0,003164;0,026780;0,037130;0,173397;0,024309;0,143345;0,220339;0,104267;0,010755;0,084959;0,118793;0,070889;0,014405;0,045465;0,095897;0,010571;0,005417;0,001667;0,021667;0,000015;0,000082;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
32;-0,019786;0,006455;-0,030716;-0,007832;0,052141;0,002420;0,048320;0,056510;0,066045;0,009864;0,046243;0,082647;4,365620;0,003255;4,361112;4,371181;8231,935965;37,021039;8166,884225;8291,621833;-1542323658,431793;5240954,707446;-1552427658,026940;-1532953470,031435;0,018981;0,002916;0,014793;0,024242;0,040593;0,000091;0,040421;0,040730;0,969134;0,005583;0,959508;0,978667;0,026795;0,007096;0,013542;0,040068;0,039250;0,003543;0,032109;0,044277;0,208109;0,024320;0,173913;0,252525;0,131737;0,014321;0,101449;0,151477;0,084708;0,016396;0,055506;0,112254;0,013188;0,006278;0,003333;0,025126;0,000015;0,000082;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
33;-0,024237;0,007819;-0,037996;-0,008918;0,051447;0,002654;0,047110;0,056100;0,078496;0,010965;0,055199;0,097639;4,370026;0,003536;4,364400;4,376391;8243,065333;40,512880;8172,705580;8311,752434;-1341344082,613837;5596577,499715;-1352537123,389391;-1331994369,143318;0,019263;0,002615;0,014422;0,023377;0,040657;0,000091;0,040497;0,040797;0,966342;0,006335;0,954849;0,976599;0,032002;0,007938;0,017061;0,047614;0,046494;0,003980;0,038832;0,053150;0,237698;0,022065;0,206780;0,276094;0,159990;0,016938;0,119243;0,183365;0,100178;0,017820;0,066890;0,130620;0,015862;0,007348;0,003339;0,028333;0,000030;0,000113;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
34;-0,030315;0,009212;-0,047612;-0,011976;0,052247;0,004700;0,046220;0,062560;0,091242;0,012442;0,066874;0,117629;4,374338;0,004063;4,368216;4,383056;8245,842791;44,651010;8172,725194;8326,873174;-1139697443,359969;6155947,485049;-1151720689,537318;-1131578828,827254;0,019222;0,002322;0,016177;0,024619;0,040697;0,000107;0,040530;0,040864;0,962764;0,007187;0,950379;0,974196;0,037283;0,009106;0,021689;0,057959;0,053960;0,004327;0,045893;0,061658;0,270678;0,024228;0,224490;0,313993;0,189786;0,019871;0,149716;0,225111;0,115588;0,019538;0,078912;0,155655;0,018270;0,008669;0,003339;0,033501;0,000045;0,000136;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
35;-0,037666;0,010655;-0,058682;-0,017075;0,057198;0,007860;0,045750;0,076240;0,104590;0,013815;0,079265;0,132125;4,378583;0,004481;4,371291;4,387518;8240,667345;49,519203;8166,007214;8335,016856;-937311136,584905;6902473,411676;-950059277,693445;-927363531,560876;0,018961;0,002114;0,015958;0,023328;0,040721;0,000107;0,040543;0,040880;0,958373;0,008144;0,945207;0,971795;0,042702;0,010115;0,026120;0,063847;0,061888;0,004589;0,053144;0,070205;0,303873;0,026710;0,253472;0,340206;0,220985;0,023805;0,177103;0,261558;0,131845;0,021138;0,094335;0,173796;0,020898;0,009290;0,005008;0,036789;0,000061;0,000155;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
36;-0,045991;0,012080;-0,069878;-0,023579;0,064752;0,009759;0,046840;0,085080;0,117954;0,014758;0,091549;0,144887;4,382512;0,004679;4,375652;4,390476;8227,790620;55,049891;8139,293706;8334,210377;-734076804,749324;7861986,985873;-747346733,906765;-722221291,046990;0,018275;0,002222;0,015000;0,022948;0,040720;0,000098;0,040580;0,040892;0,953158;0,009197;0,939053;0,968656;0,047997;0,010956;0,032057;0,069622;0,069957;0,004772;0,060853;0,078759;0,336191;0,029912;0,279863;0,384354;0,251652;0,026558;0,201266;0,294904;0,148461;0,021954;0,110888;0,189335;0,023130;0,010198;0,006678;0,040336;0,000061;0,000155;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
37;-0,055090;0,013401;-0,081141;-0,031446;0,072702;0,010676;0,054380;0,092900;0,131925;0,015705;0,105194;0,159742;4,386354;0,004851;4,379589;4,394691;8207,862930;60,997802;8105,684935;8325,619473;-529945175,632747;9004838,297159;-543493859,930204;-515871779,046263;0,018230;0,002317;0,015147;0,022919;0,040714;0,000098;0,040561;0,040839;0,947107;0,010317;0,930647;0,964636;0,053465;0,011592;0,036239;0,075333;0,078460;0,005188;0,068955;0,087894;0,369450;0,034638;0,303136;0,417241;0,280982;0,028746;0,231552;0,328225;0,166728;0,022756;0,129832;0,207716;0,026430;0,011647;0,008347;0,048495;0,000076;0,000169;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
38;-0,064877;0,014624;-0,092390;-0,040705;0,081173;0,011280;0,063090;0,101910;0,145952;0,016898;0,114335;0,172922;4,389900;0,004934;4,382109;4,396538;8180,978108;66,963810;8065,882780;8307,716061;-324747861,384429;10306078,250680;-338366960,289726;-308539149,310167;0,017935;0,001940;0,015090;0,021278;0,040694;0,000103;0,040532;0,040884;0,940197;0,011495;0,921446;0,959643;0,059030;0,012158;0,038783;0,079826;0,086922;0,005711;0,075552;0,096751;0,402723;0,038608;0,318182;0,451724;0,310853;0,030779;0,254615;0,356278;0,185056;0,024410;0,141387;0,225864;0,029111;0,011997;0,011686;0,048495;0,000091;0,000216;0,000000;0,000455;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
39;-0,075164;0,015797;-0,103987;-0,048038;0,089749;0,012040;0,068410;0,109490;0,159795;0,017767;0,125706;0,189620;4,393015;0,005021;4,385098;4,399430;8147,609195;73,099390;8021,930171;8281,905648;-118414365,022611;11806921,435556;-134514088,666380;-99634445,133477;0,018001;0,001967;0,015312;0,021135;0,040656;0,000103;0,040491;0,040865;0,932444;0,012727;0,911384;0,954433;0,064393;0,012772;0,042540;0,086430;0,095402;0,005915;0,084274;0,104503;0,433830;0,039634;0,355634;0,481100;0,338737;0,032794;0,271219;0,387572;0,203817;0,025593;0,158201;0,250281;0,032245;0,012725;0,011686;0,053691;0,000136;0,000266;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
40;-0,085748;0,016838;-0,116072;-0,055837;0,098187;0,012607;0,075100;0,119310;0,173635;0,018251;0,137482;0,205719;4,395633;0,004802;4,388167;4,401429;8108,481228;79,069455;7972,210248;8248,507082;89152619,004697;13438479,985998;69704056,401936;111627616,558845;0,017659;0,001957;0,014368;0,021472;0,040602;0,000096;0,040480;0,040768;0,923880;0,013988;0,900427;0,948545;0,069339;0,013130;0,046096;0,092452;0,104296;0,006016;0,093835;0,113267;0,461599;0,038898;0,376761;0,520979;0,367461;0,033630;0,295396;0,418858;0,222538;0,026469;0,174429;0,272155;0,034928;0,012374;0,016694;0,056951;0,000167;0,000275;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
41;-0,096491;0,017723;-0,128325;-0,063788;0,106350;0,012998;0,081760;0,128720;0,187305;0,018857;0,147730;0,220065;4,397843;0,004594;4,390214;4,403373;8064,463999;84,785179;7917,881230;8218,079989;297969596,240933;15237106,490960;274884727,891093;324453628,668641;0,017210;0,001629;0,014589;0,019932;0,040542;0,000099;0,040402;0,040757;0,914543;0,015266;0,888652;0,942036;0,074221;0,013290;0,048940;0,098604;0,113084;0,006548;0,102401;0,122141;0,488388;0,039747;0,411348;0,557895;0,396138;0,035113;0,322870;0,450930;0,240905;0,027577;0,187724;0,292595;0,038232;0,012155;0,021703;0,060504;0,000182;0,000278;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
42;-0,107364;0,018474;-0,140670;-0,072232;0,114360;0,013286;0,087340;0,137620;0,201295;0,019165;0,162225;0,236104;4,399759;0,004397;4,392541;4,405293;8016,290538;90,053997;7860,169377;8184,214925;508057705,449972;17190202,335600;480845951,917899;538720818,117403;0,016829;0,001592;0,014284;0,019197;0,040484;0,000101;0,040361;0,040724;0,904451;0,016546;0,876102;0,934819;0,079192;0,013588;0,053604;0,104485;0,122103;0,006672;0,110651;0,131619;0,518203;0,041255;0,441281;0,590106;0,424558;0,035638;0,348718;0,480361;0,259954;0,028270;0,208156;0,313063;0,041371;0,011745;0,023372;0,062185;0,000197;0,000280;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
43;-0,118318;0,019009;-0,152689;-0,081624;0,122542;0,013495;0,095310;0,147260;0,215407;0,019540;0,176364;0,251597;4,401342;0,004207;4,394705;4,407070;7964,380362;94,723580;7799,076996;8144,920872;719481406,921174;19261945,528414;687867635,794470;754413418,567157;0,016439;0,001519;0,013657;0,019102;0,040425;0,000105;0,040278;0,040660;0,893633;0,017793;0,862907;0,926753;0,084122;0,013824;0,059596;0,110593;0,131285;0,006832;0,119988;0,141207;0,544735;0,040782;0,476868;0,607774;0,453408;0,036742;0,375080;0,508070;0,279428;0,028602;0,228027;0,335738;0,043847;0,012144;0,028428;0,065546;0,000197;0,000280;0,000000;0,000909;0,000042;0,000224;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
44;-0,129091;0,019097;-0,162628;-0,091741;0,130717;0,013765;0,103840;0,156840;0,229892;0,021732;0,190236;0,281088;4,402514;0,004315;4,395138;4,408560;7909,346947;98,779149;7735,417810;8100,195483;932262896,911336;21407499,272294;896088950,792272;971188265,645630;0,016138;0,001564;0,013624;0,018135;0,040364;0,000113;0,040213;0,040552;0,882175;0,018929;0,849545;0,917845;0,088936;0,014418;0,065400;0,118973;0,140956;0,008442;0,128654;0,161323;0,568203;0,040941;0,501779;0,618375;0,481916;0,040982;0,401286;0,565696;0,299952;0,032037;0,245571;0,378024;0,047274;0,012270;0,031773;0,070352;0,000227;0,000327;0,000000;0,000909;0,000042;0,000224;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
45;-0,139663;0,018893;-0,171423;-0,102048;0,139584;0,016317;0,112240;0,181590;0,246376;0,026209;0,203440;0,302378;4,403808;0,004533;4,396013;4,410510;7851,161940;103,915904;7655,857491;8050,787531;1146392317,027130;23563071,550700;1105662738,716277;1189566295,847901;0,015825;0,001366;0,013563;0,017983;0,040330;0,000126;0,040168;0,040565;0,870121;0,019969;0,835956;0,908200;0,094116;0,015408;0,069499;0,123755;0,152259;0,012158;0,137017;0,178622;0,591683;0,040411;0,521429;0,644128;0,513106;0,048458;0,432711;0,612589;0,324144;0,039558;0,264198;0,410181;0,050308;0,012463;0,031826;0,075377;0,000227;0,000327;0,000000;0,000909;0,000042;0,000224;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
46;-0,149717;0,018318;-0,179056;-0,111912;0,150770;0,021305;0,119800;0,200580;0,263875;0,029458;0,216230;0,322013;4,404738;0,004371;4,396497;4,410170;7788,369147;112,195514;7568,424536;7998,125719;1361882984,689078;25795264,386068;1316577334,880455;1409625352,404400;0,015365;0,001225;0,013472;0,017223;0,040294;0,000116;0,040122;0,040534;0,857591;0,020869;0,822242;0,897988;0,099039;0,015945;0,071956;0,127911;0,164836;0,014780;0,146416;0,194103;0,614175;0,040459;0,539286;0,665480;0,547405;0,054106;0,464217;0,645224;0,349638;0,044920;0,279811;0,441576;0,052679;0,013230;0,033501;0,079258;0,000258;0,000346;0,000000;0,000909;0,000042;0,000224;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
47;-0,159134;0,017212;-0,185544;-0,121510;0,163386;0,025603;0,125010;0,216710;0,285715;0,029642;0,230270;0,335572;4,406417;0,004067;4,399996;4,413554;7720,614138;122,730249;7477,721509;7945,011766;1578616787,926531;28072059,712013;1528540665,608998;1630806333,771532;0,015078;0,001430;0,012950;0,017737;0,040317;0,000101;0,040164;0,040467;0,844673;0,021589;0,808491;0,887219;0,105081;0,015674;0,076105;0,130749;0,180633;0,015229;0,155265;0,204823;0,636162;0,040323;0,573477;0,687943;0,587345;0,054291;0,486731;0,664702;0,382829;0,045397;0,302226;0,463647;0,056170;0,013052;0,038526;0,082631;0,000258;0,000346;0,000000;0,000909;0,000042;0,000224;0,000000;0,000000;2750,000000;0,000000;2750,000000;2750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
