Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
20;-0,200809;0,683430;0,147272;3,672291;4666,000000;-7084788228,459180;0,227746;0,040000;0,300000;0,071516;0,075756;0,730496;0,450341;0,132457;0,027304;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,201102;0,614990;0,202487;3,760146;4666,000000;-7273983312,314955;0,052982;0,040000;0,306212;0,065783;0,136705;0,791519;0,525760;0,213413;0,040000;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,201138;0,629430;0,189447;3,743539;4666,000000;-7245857156,851378;0,067389;0,040000;0,300000;0,071147;0,118301;0,711744;0,502329;0,198872;0,038526;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,200929;0,637330;0,177319;3,744678;4666,000000;-7246141092,484918;0,141140;0,040000;0,300000;0,070654;0,106665;0,693380;0,478201;0,184689;0,036851;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,199404;0,640370;0,171140;3,733384;4666,000000;-7222467406,353411;0,109564;0,040000;0,300000;0,065993;0,105147;0,753521;0,474185;0,169829;0,011844;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,201490;0,680370;0,152196;3,670318;4666,000000;-7085191723,065833;0,225776;0,040000;0,300000;0,074107;0,078089;0,744681;0,447917;0,140999;0,037037;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,198499;0,670680;0,142732;3,691230;4666,000000;-7128107723,294130;0,188332;0,040000;0,300000;0,065683;0,077049;0,698962;0,416606;0,130968;0,032149;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,199414;0,622410;0,185583;3,753692;4666,000000;-7256600712,835151;0,071975;0,040000;0,303671;0,063617;0,121966;0,709220;0,501330;0,190808;0,033501;0,000455;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,201812;0,668910;0,160876;3,694239;4666,000000;-7139754026,861526;0,190971;0,040000;0,300000;0,075918;0,084958;0,764706;0,458092;0,152654;0,035294;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,200032;0,682560;0,145296;3,670299;4666,000000;-7097367237,804216;0,199301;0,040000;0,300000;0,071271;0,074025;0,740351;0,431835;0,131042;0,025295;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,199279;0,625820;0,180891;3,755094;4666,000000;-7285523686,832852;0,089792;0,040000;0,303077;0,062864;0,118027;0,707746;0,487559;0,188852;0,015101;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
