Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
21;-0,212581;0,799890;0,120837;3,516479;4916,000000;-1982785188,131371;0,410047;0,040000;0,300000;0,086584;0,034253;0,928058;0,575758;0,069235;0,036969;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,210788;0,798820;0,115143;3,518923;4916,000000;-1990039142,416199;0,401204;0,040000;0,300000;0,081370;0,033773;0,879433;0,549834;0,065808;0,029685;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,209880;0,798810;0,114025;3,521662;4916,000000;-1991287161,686347;0,406277;0,040000;0,300000;0,077431;0,036595;0,916968;0,552805;0,059160;0,023941;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,214055;0,808050;0,121207;3,489141;4916,000000;-1907789845,802707;0,406727;0,040000;0,300000;0,092318;0,028890;0,921986;0,571192;0,068756;0,019268;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,211902;0,801940;0,115098;3,506180;4916,000000;-1947239152,023186;0,420249;0,040000;0,300000;0,084299;0,030799;0,908127;0,553415;0,069050;0,020561;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,213285;0,813990;0,112735;3,470595;4916,000000;-1835176440,051044;0,395704;0,040000;0,300000;0,088494;0,024240;0,885813;0,549898;0,067779;0,036893;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,213214;0,817590;0,108896;3,447227;4916,000000;-1752601442,801035;0,378560;0,040000;0,300000;0,089295;0,019601;0,878571;0,525458;0,067491;0,029703;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,213134;0,806280;0,118137;3,486191;4916,000000;-1883815526,499108;0,399259;0,040000;0,300000;0,091084;0,027053;0,907801;0,548110;0,073493;0,024345;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,213593;0,797170;0,128717;3,523570;4916,000000;-2013822852,342562;0,401896;0,040000;0,300000;0,092782;0,035936;0,915751;0,615620;0,078873;0,020073;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,212835;0,807170;0,115956;3,485814;4916,000000;-1900829451,808389;0,389342;0,040000;0,300000;0,090720;0,025236;0,904255;0,520796;0,077471;0,038388;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
