Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
12;-0,213935;0,806710;0,121522;3,484319;4916,000000;-1949804557,693999;0,379856;0,040000;0,300000;0,095459;0,026063;0,935714;0,535777;0,084431;0,033898;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,212989;0,809420;0,115756;3,471536;4916,000000;-1918530228,214724;0,375996;0,040000;0,300000;0,091640;0,024116;0,930556;0,537285;0,076218;0,024809;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,212007;0,795660;0,121883;3,530856;4916,000000;-2087708310,775646;0,421727;0,040000;0,300000;0,085723;0,036160;0,933099;0,601340;0,068623;0,023941;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,212856;0,800020;0,123959;3,517038;4916,000000;-2050173158,700600;0,406993;0,040000;0,300000;0,089081;0,034878;0,924731;0,610829;0,073321;0,027778;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,212543;0,792860;0,131304;3,548439;4916,000000;-2159163759,384962;0,413582;0,040000;0,300000;0,087177;0,044127;0,905263;0,626543;0,082599;0,022059;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,210077;0,796150;0,114174;3,535055;4916,000000;-2090231463,936365;0,421751;0,040000;0,300000;0,077369;0,036805;0,885017;0,560345;0,065512;0,018519;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,212028;0,800920;0,117417;3,513531;4916,000000;-2054943374,432259;0,394502;0,040000;0,300000;0,088729;0,028688;0,943463;0,563380;0,068392;0,025974;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,209706;0,796950;0,110055;3,523868;4916,000000;-2056619097,991059;0,406138;0,040000;0,300000;0,079034;0,031021;0,897163;0,529514;0,061717;0,027881;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,211367;0,801750;0,115834;3,503591;4916,000000;-2010066231,042314;0,395731;0,040000;0,300000;0,083913;0,031922;0,890459;0,588441;0,061968;0,026266;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,212601;0,807460;0,113885;3,483452;4916,000000;-1952071825,655486;0,394116;0,040000;0,300000;0,088434;0,025451;0,921708;0,537879;0,073025;0,032075;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,214093;0,793610;0,136253;3,529078;4916,000000;-2094149452,333847;0,393505;0,040000;0,300000;0,095972;0,040281;0,896194;0,637830;0,082565;0,036765;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,213281;0,781430;0,144313;3,574105;4916,000000;-2197641678,012573;0,440715;0,040000;0,300000;0,086375;0,057938;0,900000;0,635779;0,086789;0,041591;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,211479;0,798300;0,119107;3,513318;4916,000000;-2052639110,225820;0,389877;0,040000;0,300000;0,087004;0,032103;0,925267;0,571912;0,068623;0,033645;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,213177;0,801290;0,121944;3,506291;4916,000000;-2035825750,783121;0,390408;0,040000;0,300000;0,093574;0,028370;0,915493;0,576792;0,077425;0,025830;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,209157;0,781300;0,122041;3,562664;4916,000000;-2186466726,105829;0,408662;0,040000;0,300000;0,078994;0,043047;0,900735;0,617247;0,068505;0,014599;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,212266;0,790130;0,130779;3,535087;4916,000000;-2100293583,307518;0,398199;0,040000;0,300000;0,088047;0,042731;0,899281;0,625000;0,068027;0,046555;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,211002;0,795530;0,119633;3,531378;4916,000000;-2085511392,826283;0,413824;0,040000;0,300000;0,081985;0,037648;0,908451;0,578025;0,061822;0,031540;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,210968;0,794150;0,121718;3,530107;4916,000000;-2087811416,478324;0,415239;0,040000;0,300000;0,081866;0,039852;0,917857;0,591195;0,067599;0,018553;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,209923;0,793210;0,117611;3,539416;4916,000000;-2118009967,279486;0,421267;0,040000;0,300000;0,077685;0,039926;0,908772;0,586601;0,062297;0,014652;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
